Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
3942,ORD-92877,2021-04-14,2021-04-17,Standard Class,CU-0930,Sarah Taylor,Consumer,United States,Georgia City,Georgia,47901,South,PROD-2592,Office Supplies,Storage,Storage Model 404,7782.27,8,0.0,390.38
3943,ORD-07355,2022-05-08,2022-05-11,Standard Class,CU-8130,Thomas Johnson,Consumer,United States,Illinois City,Illinois,47931,Central,PROD-4725,Furniture,Chairs,Chairs Model 341,3354.08,5,0.0,604.63
3944,ORD-92023,2020-05-29,2020-05-30,Second Class,CU-0632,Barbara Thompson,Consumer,United States,Oregon City,Oregon,95207,West,PROD-4102,Technology,Copiers,Copiers Model 362,3851.57,2,0.0,909.15
3945,ORD-90311,2020-03-10,2020-03-12,Second Class,CU-6134,Barbara Anderson,Corporate,United States,North Carolina City,North Carolina,22631,South,PROD-9688,Office Supplies,Binders,Binders Model 60,7726.57,8,0.3,2689.21
3946,ORD-55378,2021-02-16,2021-02-22,Standard Class,CU-8450,Jessica Brown,Corporate,United States,Wisconsin City,Wisconsin,34613,Central,PROD-1695,Office Supplies,Binders,Binders Model 60,6956.23,5,0.3,2592.65
3947,ORD-43380,2020-02-17,2020-02-20,Second Class,CU-7771,Lisa Williams,Consumer,United States,Tennessee City,Tennessee,73827,South,PROD-3765,Office Supplies,Fasteners,Fasteners Model 432,2520.87,2,0.0,-478.61
3948,ORD-53926,2020-12-07,2020-12-08,First Class,CU-3909,Patricia Martinez,Home Office,United States,Arizona City,Arizona,52846,West,PROD-7219,Furniture,Furnishings,Furnishings Model 343,5839.18,5,0.0,-105.96
3949,ORD-85676,2021-08-14,2021-08-16,Second Class,CU-5948,Karen Johnson,Corporate,United States,Ohio City,Ohio,80136,East,PROD-7744,Furniture,Tables,Tables Model 393,7911.16,10,0.0,2762.48
3950,ORD-89381,2021-12-20,2021-12-22,Second Class,CU-8066,Karen Martinez,Corporate,United States,Illinois City,Illinois,87924,Central,PROD-7380,Office Supplies,Binders,Binders Model 60,13152.42,14,0.0,5739.37
3951,ORD-62236,2020-05-28,2020-05-31,Second Class,CU-5920,Richard Wilson,Home Office,United States,Nevada City,Nevada,44303,West,PROD-9968,Technology,Accessories,Accessories Model 342,476.02,1,0.0,21.65
3952,ORD-87515,2021-09-08,2021-09-10,Same Day,CU-5438,John Martin,Home Office,United States,Texas City,Texas,41347,Central,PROD-6433,Office Supplies,Paper,Paper Model 193,441.02,4,0.0,53.12
3953,ORD-52328,2021-05-23,2021-05-28,Standard Class,CU-5989,Sarah Davis,Consumer,United States,New Jersey City,New Jersey,95064,East,PROD-5961,Technology,Machines,Machines Model 29,7294.93,14,0.2,2482.08
3954,ORD-42192,2020-12-31,2021-01-02,First Class,CU-4337,Joseph Davis,Corporate,United States,Virginia City,Virginia,44101,South,PROD-6019,Furniture,Chairs,Chairs Model 341,10124.93,6,0.0,728.09
3955,ORD-61604,2020-09-17,2020-09-24,Same Day,CU-3839,Joseph Miller,Home Office,United States,New York City,New York,48794,East,PROD-8145,Furniture,Tables,Tables Model 393,829.99,6,0.3,270.64
3956,ORD-80771,2022-02-24,2022-03-01,Second Class,CU-3994,James King,Consumer,United States,New Jersey City,New Jersey,51190,East,PROD-9155,Technology,Copiers,Copiers Model 362,5516.95,12,0.5,-188.03
3957,ORD-12628,2019-07-06,2019-07-13,Same Day,CU-3209,Richard Martinez,Consumer,United States,Oregon City,Oregon,58127,West,PROD-2420,Office Supplies,Envelopes,Envelopes Model 119,2435.96,2,0.0,623.08
3958,ORD-23595,2020-08-13,2020-08-20,Standard Class,CU-4742,Jennifer Taylor,Home Office,United States,North Carolina City,North Carolina,31922,South,PROD-8250,Office Supplies,Paper,Paper Model 193,2576.69,3,0.0,175.94
3959,ORD-02235,2022-06-15,2022-06-17,First Class,CU-7083,Joseph King,Corporate,United States,Ohio City,Ohio,58140,East,PROD-9008,Furniture,Tables,Tables Model 393,8154.23,9,0.3,3265.5
3960,ORD-11352,2021-09-22,2021-09-25,Same Day,CU-8118,Sarah Wilson,Home Office,United States,Pennsylvania City,Pennsylvania,58000,East,PROD-3096,Furniture,Chairs,Chairs Model 341,1792.49,3,0.5,175.62
3961,ORD-59365,2020-01-21,2020-01-25,Second Class,CU-3876,Michael Thompson,Corporate,United States,Texas City,Texas,37548,Central,PROD-4487,Technology,Accessories,Accessories Model 342,4584.4,8,0.3,1384.99
3962,ORD-83690,2020-04-04,2020-04-10,Standard Class,CU-5750,John Davis,Consumer,United States,California City,California,94017,West,PROD-7273,Technology,Machines,Machines Model 29,12128.46,13,0.5,384.28
3963,ORD-07419,2020-11-18,2020-11-21,Same Day,CU-8277,Thomas Miller,Corporate,United States,Illinois City,Illinois,47819,Central,PROD-4235,Technology,Accessories,Accessories Model 342,11951.53,11,0.3,3471.2
3964,ORD-13857,2019-11-05,2019-11-08,Standard Class,CU-6119,Robert Taylor,Home Office,United States,Ohio City,Ohio,54773,East,PROD-1295,Furniture,Tables,Tables Model 393,8067.81,14,0.0,1654.85
3965,ORD-57937,2020-02-05,2020-02-11,Second Class,CU-9531,John Harris,Corporate,United States,Florida City,Florida,66695,East,PROD-3577,Technology,Phones,Phones Model 409,4741.67,5,0.4,1965.96
3966,ORD-85978,2021-04-30,2021-05-01,Standard Class,CU-7270,Sarah Anderson,Corporate,United States,Florida City,Florida,12655,East,PROD-5351,Furniture,Chairs,Chairs Model 341,1093.36,1,0.0,-191.03
3967,ORD-81499,2021-01-14,2021-01-15,Standard Class,CU-6365,Charles Anderson,Consumer,United States,Pennsylvania City,Pennsylvania,27877,East,PROD-9677,Technology,Machines,Machines Model 29,355.66,3,0.4,66.72
3968,ORD-75989,2019-09-17,2019-09-19,Standard Class,CU-9565,Patricia Wilson,Corporate,United States,Pennsylvania City,Pennsylvania,24914,East,PROD-7092,Office Supplies,Labels,Labels Model 193,11470.09,7,0.0,781.1
3969,ORD-26615,2022-08-16,2022-08-17,Same Day,CU-0832,Patricia Anderson,Corporate,United States,Michigan City,Michigan,74715,Central,PROD-3459,Furniture,Tables,Tables Model 393,1941.26,5,0.4,228.15
3970,ORD-64171,2019-07-25,2019-07-27,Standard Class,CU-7411,Susan King,Home Office,United States,California City,California,99933,West,PROD-8328,Office Supplies,Binders,Binders Model 60,2035.97,3,0.2,-160.78
3971,ORD-42889,2022-10-25,2022-10-26,Standard Class,CU-1233,Jessica King,Corporate,United States,Georgia City,Georgia,21344,South,PROD-5580,Furniture,Bookcases,Bookcases Model 429,932.51,4,0.4,312.01
3972,ORD-31043,2019-12-27,2019-12-29,First Class,CU-4337,Joseph Davis,Home Office,United States,Oregon City,Oregon,28041,West,PROD-0081,Furniture,Chairs,Chairs Model 341,9228.63,12,0.3,-86.44
3973,ORD-78727,2019-01-14,2019-01-16,Standard Class,CU-4831,Jennifer Thomas,Corporate,United States,Alabama City,Alabama,11906,South,PROD-9986,Office Supplies,Supplies,Supplies Model 465,2121.01,4,0.2,-394.01
3974,ORD-46210,2021-09-13,2021-09-19,Standard Class,CU-7701,Susan Smith,Home Office,United States,Alabama City,Alabama,97540,South,PROD-2092,Office Supplies,Binders,Binders Model 60,4730.78,9,0.4,805.07
3975,ORD-00792,2022-02-24,2022-03-03,Standard Class,CU-9987,Charles Martinez,Home Office,United States,Arizona City,Arizona,96433,West,PROD-3886,Office Supplies,Binders,Binders Model 60,6091.44,11,0.4,-752.22
3976,ORD-57157,2019-07-06,2019-07-09,Same Day,CU-6395,Robert Martinez,Consumer,United States,Arizona City,Arizona,38540,West,PROD-6441,Office Supplies,Paper,Paper Model 193,968.49,6,0.3,133.47
3977,ORD-49270,2019-03-12,2019-03-14,Same Day,CU-0714,Jennifer Harris,Consumer,United States,Georgia City,Georgia,75748,South,PROD-3576,Furniture,Tables,Tables Model 393,8378.01,9,0.4,548.43
3978,ORD-70638,2021-02-27,2021-03-01,Second Class,CU-7486,John Williams,Consumer,United States,Alabama City,Alabama,49937,South,PROD-7571,Furniture,Bookcases,Bookcases Model 429,148.14,2,0.4,4.51
3979,ORD-27650,2020-02-16,2020-02-17,Second Class,CU-2578,Susan Martinez,Home Office,United States,Wisconsin City,Wisconsin,36857,Central,PROD-9656,Technology,Copiers,Copiers Model 362,341.56,1,0.5,41.64
3980,ORD-63844,2022-02-15,2022-02-21,Same Day,CU-9352,Jessica Johnson,Home Office,United States,Washington City,Washington,89679,West,PROD-6039,Furniture,Bookcases,Bookcases Model 429,12470.41,9,0.3,1947.92
3981,ORD-70709,2020-01-21,2020-01-22,Second Class,CU-5521,William Garcia,Consumer,United States,Florida City,Florida,32127,East,PROD-3152,Office Supplies,Fasteners,Fasteners Model 432,3979.17,5,0.3,-363.72
3982,ORD-74130,2022-07-03,2022-07-08,Second Class,CU-6900,Robert Smith,Corporate,United States,Missouri City,Missouri,51545,Central,PROD-8763,Furniture,Chairs,Chairs Model 341,1768.57,2,0.2,-298.82
3983,ORD-90108,2019-05-03,2019-05-08,First Class,CU-4022,James Taylor,Corporate,United States,Oregon City,Oregon,72809,West,PROD-6943,Office Supplies,Binders,Binders Model 60,200.73,6,0.0,51.71
3984,ORD-81609,2019-05-28,2019-05-30,First Class,CU-7562,Jessica Wilson,Consumer,United States,Illinois City,Illinois,44988,Central,PROD-4505,Office Supplies,Storage,Storage Model 404,3860.34,3,0.2,362.69
3985,ORD-30265,2022-05-13,2022-05-19,Second Class,CU-5508,David Miller,Corporate,United States,Ohio City,Ohio,80368,East,PROD-9948,Office Supplies,Art,Art Model 436,174.48,7,0.2,-20.55
3986,ORD-85967,2022-03-15,2022-03-21,First Class,CU-2301,Susan Davis,Consumer,United States,Nevada City,Nevada,92017,West,PROD-4718,Furniture,Bookcases,Bookcases Model 429,11850.76,12,0.4,1696.43
3987,ORD-16157,2022-01-27,2022-02-02,Same Day,CU-6890,Charles Brown,Consumer,United States,New Jersey City,New Jersey,61092,East,PROD-5898,Furniture,Tables,Tables Model 393,1878.32,9,0.0,-1.26
3988,ORD-74160,2019-11-27,2019-11-28,Second Class,CU-6810,Sarah Smith,Home Office,United States,Oregon City,Oregon,89612,West,PROD-3383,Technology,Phones,Phones Model 409,7624.45,10,0.5,1383.82
3989,ORD-41333,2019-06-08,2019-06-09,Same Day,CU-5870,David King,Home Office,United States,Georgia City,Georgia,17192,South,PROD-1013,Furniture,Chairs,Chairs Model 341,4942.41,8,0.1,-231.17
3990,ORD-50462,2019-01-04,2019-01-09,Same Day,CU-2178,Lisa Harris,Corporate,United States,Florida City,Florida,55296,East,PROD-2408,Technology,Machines,Machines Model 29,677.92,7,0.1,70.51
3991,ORD-36680,2019-10-11,2019-10-12,Second Class,CU-9531,John Harris,Corporate,United States,Georgia City,Georgia,10969,South,PROD-7451,Furniture,Tables,Tables Model 393,2318.09,11,0.1,-101.81
3992,ORD-77949,2021-06-30,2021-07-07,Standard Class,CU-7562,Jessica Wilson,Home Office,United States,Pennsylvania City,Pennsylvania,19168,East,PROD-9427,Furniture,Furnishings,Furnishings Model 343,9164.11,5,0.0,-696.02
3993,ORD-36280,2020-08-18,2020-08-23,Same Day,CU-6083,Linda King,Home Office,United States,Oregon City,Oregon,95984,West,PROD-5413,Technology,Copiers,Copiers Model 362,16434.62,13,0.2,-1600.34
3994,ORD-31036,2022-04-29,2022-05-06,First Class,CU-7287,Michael Smith,Corporate,United States,Georgia City,Georgia,84500,South,PROD-6367,Technology,Accessories,Accessories Model 342,572.05,10,0.1,124.32
3995,ORD-10901,2022-12-24,2022-12-28,Same Day,CU-5508,David Miller,Corporate,United States,Washington City,Washington,35657,West,PROD-8393,Technology,Accessories,Accessories Model 342,6267.23,7,0.1,379.86
3996,ORD-98576,2021-11-20,2021-11-27,Standard Class,CU-0811,Jennifer Garcia,Corporate,United States,Texas City,Texas,50474,Central,PROD-6974,Office Supplies,Fasteners,Fasteners Model 432,3032.33,11,0.0,1130.69
3997,ORD-47868,2022-12-29,2023-01-01,Same Day,CU-6126,Charles Miller,Home Office,United States,Illinois City,Illinois,51324,Central,PROD-2219,Office Supplies,Supplies,Supplies Model 465,11889.2,10,0.3,5145.53
3998,ORD-30778,2019-01-01,2019-01-07,Standard Class,CU-2178,Lisa Harris,Consumer,United States,Pennsylvania City,Pennsylvania,35726,East,PROD-4208,Furniture,Tables,Tables Model 393,2486.1,7,0.4,-31.14
3999,ORD-87564,2021-07-31,2021-08-05,Second Class,CU-4055,Barbara Wilson,Consumer,United States,Oregon City,Oregon,24031,West,PROD-2103,Furniture,Chairs,Chairs Model 341,43.29,4,0.5,16.38
4000,ORD-29091,2022-08-25,2022-08-28,First Class,CU-5571,James Miller,Home Office,United States,Georgia City,Georgia,26432,South,PROD-7598,Technology,Copiers,Copiers Model 362,2344.79,10,0.0,850.4
4001,ORD-19482,2019-12-09,2019-12-13,Same Day,CU-0472,Jessica Martinez,Consumer,United States,Alabama City,Alabama,44275,South,PROD-2460,Office Supplies,Storage,Storage Model 404,4386.18,3,0.0,1720.65
4002,ORD-98851,2022-08-19,2022-08-26,First Class,CU-0068,Jessica Martin,Corporate,United States,Michigan City,Michigan,61100,Central,PROD-4909,Technology,Copiers,Copiers Model 362,5876.87,8,0.4,653.49
4003,ORD-43482,2019-07-02,2019-07-08,Standard Class,CU-7287,Michael Smith,Home Office,United States,Georgia City,Georgia,22403,South,PROD-0949,Furniture,Furnishings,Furnishings Model 343,1664.87,4,0.0,195.32
4004,ORD-05406,2022-05-19,2022-05-24,First Class,CU-5754,Sarah Brown,Home Office,United States,Virginia City,Virginia,25679,South,PROD-9834,Technology,Copiers,Copiers Model 362,815.75,7,0.2,167.24
4005,ORD-82016,2020-03-03,2020-03-08,Standard Class,CU-9352,Jessica Johnson,Consumer,United States,Wisconsin City,Wisconsin,62209,Central,PROD-1519,Furniture,Furnishings,Furnishings Model 343,4089.42,5,0.3,1772.95
4006,ORD-50126,2022-03-05,2022-03-08,Second Class,CU-9048,Thomas White,Consumer,United States,Nevada City,Nevada,84135,West,PROD-9191,Office Supplies,Art,Art Model 436,7784.87,12,0.2,2383.26
4007,ORD-13323,2020-01-25,2020-01-27,Second Class,CU-0084,Jennifer King,Home Office,United States,Tennessee City,Tennessee,81717,South,PROD-9666,Technology,Accessories,Accessories Model 342,4068.05,12,0.5,582.09
4008,ORD-24709,2020-08-07,2020-08-13,Second Class,CU-9278,Mary Davis,Consumer,United States,Texas City,Texas,27998,Central,PROD-5688,Furniture,Chairs,Chairs Model 341,22939.65,12,0.0,-3419.65
4009,ORD-30166,2022-07-31,2022-08-05,Standard Class,CU-5655,Thomas Taylor,Consumer,United States,Georgia City,Georgia,87665,South,PROD-9062,Technology,Machines,Machines Model 29,9302.45,14,0.0,2337.24
4010,ORD-28303,2020-02-24,2020-02-26,First Class,CU-1659,Michael Johnson,Consumer,United States,New York City,New York,18862,East,PROD-8132,Furniture,Tables,Tables Model 393,8839.62,6,0.0,-488.99
4011,ORD-47938,2022-01-13,2022-01-20,Same Day,CU-5989,Sarah Davis,Home Office,United States,California City,California,61120,West,PROD-8301,Technology,Copiers,Copiers Model 362,10099.93,11,0.0,862.06
4012,ORD-56655,2020-08-23,2020-08-25,Same Day,CU-1364,James Thompson,Corporate,United States,Alabama City,Alabama,53127,South,PROD-9861,Technology,Machines,Machines Model 29,2139.03,3,0.4,698.13
4013,ORD-47130,2021-07-30,2021-08-02,Second Class,CU-1917,Richard Anderson,Home Office,United States,Oregon City,Oregon,60085,West,PROD-9862,Furniture,Bookcases,Bookcases Model 429,125.18,4,0.4,-12.41
4014,ORD-93963,2022-04-18,2022-04-23,Second Class,CU-4389,Lisa Brown,Home Office,United States,Oregon City,Oregon,18251,West,PROD-7769,Office Supplies,Fasteners,Fasteners Model 432,10570.69,12,0.0,-924.25
4015,ORD-79670,2019-09-03,2019-09-06,Second Class,CU-0872,Michael Young,Consumer,United States,New York City,New York,92965,East,PROD-6307,Technology,Accessories,Accessories Model 342,2321.02,2,0.0,674.53
4016,ORD-73987,2019-01-03,2019-01-07,First Class,CU-1974,James Anderson,Consumer,United States,Alabama City,Alabama,47076,South,PROD-5670,Furniture,Tables,Tables Model 393,17326.78,13,0.3,-2870.73
4017,ORD-85057,2022-02-17,2022-02-23,First Class,CU-7275,Jennifer Young,Home Office,United States,Pennsylvania City,Pennsylvania,24611,East,PROD-5731,Furniture,Chairs,Chairs Model 341,230.77,1,0.2,100.32
4018,ORD-16103,2020-01-02,2020-01-05,Second Class,CU-3504,Michael Jackson,Home Office,United States,Virginia City,Virginia,95823,South,PROD-1449,Office Supplies,Storage,Storage Model 404,1187.2,14,0.3,520.16
4019,ORD-67697,2021-09-30,2021-10-01,Standard Class,CU-3916,Patricia Miller,Home Office,United States,Georgia City,Georgia,72368,South,PROD-1911,Technology,Machines,Machines Model 29,6179.23,12,0.2,-928.75
4020,ORD-81596,2020-07-02,2020-07-03,Standard Class,CU-5870,David King,Home Office,United States,Georgia City,Georgia,78994,South,PROD-9736,Technology,Copiers,Copiers Model 362,5510.18,12,0.3,2232.86
4021,ORD-29760,2019-05-31,2019-06-07,Same Day,CU-9540,Sarah Martin,Corporate,United States,Texas City,Texas,75592,Central,PROD-8416,Furniture,Tables,Tables Model 393,1321.09,2,0.2,349.38
4022,ORD-83419,2019-07-25,2019-08-01,First Class,CU-4107,Lisa Johnson,Consumer,United States,Wisconsin City,Wisconsin,99803,Central,PROD-7581,Technology,Machines,Machines Model 29,1775.29,1,0.0,729.53
4023,ORD-05802,2019-04-19,2019-04-20,First Class,CU-8062,John Brown,Home Office,United States,California City,California,42765,West,PROD-2603,Office Supplies,Labels,Labels Model 193,3855.22,5,0.0,-291.62
4024,ORD-45261,2019-07-19,2019-07-26,Standard Class,CU-2730,Charles Smith,Home Office,United States,Missouri City,Missouri,54118,Central,PROD-6342,Furniture,Tables,Tables Model 393,9619.4,5,0.0,3385.28
4025,ORD-62732,2019-04-11,2019-04-13,First Class,CU-9225,Richard Thomas,Corporate,United States,Georgia City,Georgia,71411,South,PROD-9828,Technology,Copiers,Copiers Model 362,1557.48,8,0.0,157.39
4026,ORD-16971,2020-04-15,2020-04-18,First Class,CU-3876,Michael Thompson,Home Office,United States,Virginia City,Virginia,21628,South,PROD-5292,Office Supplies,Binders,Binders Model 60,5362.56,8,0.5,1531.88
4027,ORD-95964,2020-01-14,2020-01-19,Second Class,CU-0580,Karen Smith,Consumer,United States,Oregon City,Oregon,49068,West,PROD-8934,Furniture,Tables,Tables Model 393,5085.39,3,0.1,-641.12
4028,ORD-16293,2019-02-12,2019-02-15,First Class,CU-0559,Barbara Davis,Home Office,United States,Florida City,Florida,29226,East,PROD-4054,Office Supplies,Binders,Binders Model 60,4638.27,13,0.4,782.04
4029,ORD-75568,2019-02-13,2019-02-14,First Class,CU-2730,Charles Smith,Corporate,United States,Missouri City,Missouri,10947,Central,PROD-2734,Furniture,Tables,Tables Model 393,8153.34,10,0.1,-323.01
4030,ORD-87273,2022-07-13,2022-07-14,Second Class,CU-1755,John Miller,Consumer,United States,Oregon City,Oregon,72483,West,PROD-6546,Technology,Accessories,Accessories Model 342,138.06,4,0.4,49.47
4031,ORD-03360,2020-07-02,2020-07-09,Second Class,CU-9361,Richard Thompson,Corporate,United States,Nevada City,Nevada,88553,West,PROD-7068,Office Supplies,Binders,Binders Model 60,4375.43,7,0.0,1388.52
4032,ORD-83842,2019-08-05,2019-08-10,First Class,CU-5438,John Martin,Home Office,United States,Georgia City,Georgia,43346,South,PROD-1573,Office Supplies,Fasteners,Fasteners Model 432,8052.21,7,0.0,-425.88
4033,ORD-42242,2021-10-17,2021-10-24,Same Day,CU-6395,Robert Martinez,Corporate,United States,Texas City,Texas,35694,Central,PROD-6941,Furniture,Bookcases,Bookcases Model 429,2494.11,8,0.1,766.54
4034,ORD-17293,2022-04-11,2022-04-17,Standard Class,CU-7927,James Wilson,Corporate,United States,Georgia City,Georgia,35391,South,PROD-0263,Technology,Phones,Phones Model 409,4761.26,5,0.5,1324.32
4035,ORD-86344,2021-05-17,2021-05-24,Standard Class,CU-0104,Mary Thomas,Corporate,United States,Arizona City,Arizona,23090,West,PROD-8830,Technology,Phones,Phones Model 409,14934.26,9,0.1,4951.27
4036,ORD-43165,2022-09-03,2022-09-04,First Class,CU-6740,Thomas Wilson,Corporate,United States,Missouri City,Missouri,69847,Central,PROD-8309,Office Supplies,Envelopes,Envelopes Model 119,10460.71,13,0.5,-1824.28
4037,ORD-17780,2022-11-20,2022-11-23,Same Day,CU-1012,Susan Thomas,Corporate,United States,Washington City,Washington,69972,West,PROD-3052,Furniture,Bookcases,Bookcases Model 429,1907.89,2,0.3,108.32
